"unitid","school_name","address","state","A01","H03A"
196583,"Torah Temimah Talmudical Seminary","3323 Richmond Ave, Staten Island, New York","New York",0,NA
196592,"Touro University","50 West 47th Street, New York, New York","New York",231549000,165000
196653,"Trocaire College","360 Choate Ave, Buffalo, New York","New York",32851364,2326521
196680,"Excelsior University","7 Columbia Cir, Albany, New York","New York",28486292,56418
196866,"Union College","807 Union Street, Schenectady, New York","New York",504349134,17700000
196884,"Union Theological Seminary in the City of New York","3041 Broadway, New York, New York","New York",106962997,0
197018,"United Talmudical Seminary","191 Rodney St., Brooklyn, New York","New York",0,NA
197045,"Utica University","1600 Burrstone Rd, Utica, New York","New York",35700434,3316772
197133,"Vassar College","124 Raymond Ave, Poughkeepsie, New York","New York",1245980871,10499826
197142,"Villa Maria College","240 Pine Ridge Rd, Buffalo, New York","New York",2149552,9709
197197,"Wagner College","One Campus Rd, Staten Island, New York","New York",102852496,2666613
197221,"Webb Institute","298 Crescent Beach Rd, Glen Cove, New York","New York",66531950,3166992
197230,"Wells College","170 Main Street, Aurora, New York","New York",32790781,626337
197531,"Word of Life Bible Institute","4230 Glendale Road, Pottersville, New York","New York",NA,NA
197601,"Yeshiva Karlin Stolin","1818 54th St, Brooklyn, New York","New York",0,NA
197647,"Yeshiva Derech Chaim","1573 39th Street, Brooklyn, New York","New York",0,NA
197674,"Yeshiva of Nitra Rabbinical College","1425 Route 17 M, Chester, New York","New York",215619,NA
197692,"Yeshivath Shaar Hatorah","117-06 84 Ave, Kew Gardens, New York","New York",2778000,0
197708,"Yeshiva University","500 W 185th St, New York, New York","New York",548893000,6976000
197735,"Yeshivath Viznitz","15 Elyon Road, Monsey, New York","New York",0,0
197744,"Yeshivath Zichron Moshe","84 Zichron Moshe Way, South Fallsburg, New York","New York",0,NA
197911,"Barton College","200 E. ACC Drive, Wilson, North Carolina","North Carolina",29122201,1249419
197984,"Belmont Abbey College","100 Belmont-Mt Holly Road, Belmont, North Carolina","North Carolina",10512851,497079
197993,"Bennett College","900 E Washington St, Greensboro, North Carolina","North Carolina",14743302,18042
198066,"Brevard College","One Brevard College Drive, Brevard, North Carolina","North Carolina",34255213,566622
198109,"Cabarrus College of Health Sciences","401 Medical Park Drive, Concord, North Carolina","North Carolina",NA,246528
198136,"Campbell University","143 Main Street, Buies Creek, North Carolina","North Carolina",237266641,3975816
198215,"Catawba College","2300 W Innes St, Salisbury, North Carolina","North Carolina",89612270,205298189
198303,"Chowan University","One University Place, Murfreesboro, North Carolina","North Carolina",31909603,570871
198385,"Davidson College","405 N. Main Street, Davidson, North Carolina","North Carolina",1306594552,26861052
198419,"Duke University","103 Allen Bldg, Durham, North Carolina","North Carolina",19038430000,162338000
198516,"Elon University","100 Campus Drive, Elon, North Carolina","North Carolina",345226928,15508914
198561,"Gardner-Webb University","Main St, Boiling Springs, North Carolina","North Carolina",68763112,409271
198598,"Greensboro College","815 W Market St, Greensboro, North Carolina","North Carolina",25801055,279742
198613,"Guilford College","5800 W Friendly Avenue, Greensboro, North Carolina","North Carolina",85526118,3317759
198677,"Heritage Bible College","494 Antioch Church Road, Dunn, North Carolina","North Carolina",0,0
198695,"High Point University","One University Parkway, High Point, North Carolina","North Carolina",136452406,11765168
198756,"Johnson C Smith University","100 Beatties Ford Road, Charlotte, North Carolina","North Carolina",63445686,30
198808,"Lees-McRae College","191 Main Street, Banner Elk, North Carolina","North Carolina",31616242,1035972
198835,"Lenoir-Rhyne University","625 7th Avenue NE, Hickory, North Carolina","North Carolina",133838016,2421688
198862,"Livingstone College","701 W Monroe St, Salisbury, North Carolina","North Carolina",18885559,0
198871,"Louisburg College","501 N. Main St., Louisburg, North Carolina","North Carolina",15295687,288574
198899,"Mars Hill University","100 Athletic St, Mars Hill, North Carolina","North Carolina",79403845,789585
198950,"Meredith College","3800 Hillsborough St, Raleigh, North Carolina","North Carolina",128541089,3976439
198969,"Methodist University","5400 Ramsey St, Fayetteville, North Carolina","North Carolina",37398214,8440599
199032,"Montreat College","310 Gaither Circle, Montreat, North Carolina","North Carolina",5396988,144146
199069,"University of Mount Olive","634 Henderson St, Mount Olive, North Carolina","North Carolina",27158657,401680
199209,"North Carolina Wesleyan University","3400 N Wesleyan Blvd, Rocky Mount, North Carolina","North Carolina",16889913,78124
199272,"William Peace University","15 E Peace St, Raleigh, North Carolina","North Carolina",34645726,2393319
199306,"Pfeiffer University","48380 US Hwy 52N, Misenheimer, North Carolina","North Carolina",15769493,513756
199412,"Queens University of Charlotte","1900 Selwyn Ave, Charlotte, North Carolina","North Carolina",159853239,1592210
199458,"Mid-Atlantic Christian University","715 N Poindexter St, Elizabeth City, North Carolina","North Carolina",3738770,124342
199582,"Saint Augustine's University","1315 Oakwood Avenue, Raleigh, North Carolina","North Carolina",31772144,1769700
199607,"Salem College","601 S Church St, Winston-Salem, North Carolina","North Carolina",56566347,795304
199643,"Shaw University","118 East South Street, Raleigh, North Carolina","North Carolina",24744837,1239397
199698,"St. Andrews University","1700 Dogwood Mile, Laurinburg, North Carolina","North Carolina",5554024,0
199759,"Southeastern Baptist Theological Seminary","120 S. Wingate Street, Wake Forest, North Carolina","North Carolina",44751509,778454
199847,"Wake Forest University","1834 Wake Forest Road, Winston-Salem, North Carolina","North Carolina",2832197000,33753000
199865,"Warren Wilson College","701 Warren Wilson Rd, Swannanoa, North Carolina","North Carolina",62424951,848813
199883,"Watts College of Nursing","2828 Croadsaile Drive Suite 200, Durham, North Carolina","North Carolina",231633,NA
199962,"Wingate University","301 E. Wilson Street, Wingate, North Carolina","North Carolina",109758824,1844063
199971,"Carolina Christian College","4209 Indiana Avenue, Winston Salem, North Carolina","North Carolina",164928,0
200156,"University of Jamestown","608 6th St NE, Jamestown, North Dakota","North Dakota",42021777,1115136
200217,"University of Mary","7500 University Dr, Bismarck, North Dakota","North Dakota",62127832,3969092
200484,"Trinity Bible College and Graduate School","50 6th Ave S, Ellendale, North Dakota","North Dakota",1392387,30000
200527,"Turtle Mountain Community College","10145 BIA #7, Belcourt, North Dakota","North Dakota",19728469,6812
200554,"United Tribes Technical College","3315 University Drive, Bismarck, North Dakota","North Dakota",646597,352987
200785,"Herzing University-Akron","1600 South Arlington Street, Suite 100, Akron, Ohio","Ohio",0,NA
200873,"Allegheny Wesleyan College","2161 Woodsdale Rd, Salem, Ohio","Ohio",0,100000
201061,"Art Academy of Cincinnati","1212 Jackson Street, Cincinnati, Ohio","Ohio",2173941,0
201104,"Ashland University","401 College Avenue, Ashland, Ohio","Ohio",67242867,3329715
201140,"Athenaeum of Ohio","6616 Beechmont Ave, Cincinnati, Ohio","Ohio",35286750,328084
201177,"Aultman College of Nursing and Health Sciences","2600 6th St SW, Canton, Ohio","Ohio",NA,200516
201195,"Baldwin Wallace University","275 Eastland Rd, Berea, Ohio","Ohio",181874606,735584
201371,"Bluffton University","1 University Drive, Bluffton, Ohio","Ohio",22070731,333867
201469,"Bryant & Stratton College-Parma","12955 Snow Rd, Parma, Ohio","Ohio",0,NA
201548,"Capital University","1 College and Main, Columbus, Ohio","Ohio",138769854,4984890
201645,"Case Western Reserve University","10900 Euclid Ave, Cleveland, Ohio","Ohio",1764237123,76287000
201654,"Cedarville University","251 N. Main Street, Cedarville, Ohio","Ohio",47059564,2683346
201681,"Central School of Practical Nursing","4700 Rockside Road, Summit I, Suite 250, Independence, Ohio","Ohio",NA,NA
201751,"Chatfield College","20918 State Route 251, Saint Martin, Ohio","Ohio",4749267,57605
201821,"The Christ College of Nursing and Health Sciences","2139 Auburn Avenue, Cincinnati, Ohio","Ohio",NA,461823
201867,"Cincinnati College of Mortuary Science","645 W North Bend Rd, Cincinnati, Ohio","Ohio",1244066,0
201964,"Ohio Christian University","1476 Lancaster Pike, Circleville, Ohio","Ohio",7247290,225286
202046,"Cleveland Institute of Art","11610 Euclid Avenue, Cleveland, Ohio","Ohio",30117324,826709
202073,"Cleveland Institute of Music","11021 East Blvd, Cleveland, Ohio","Ohio",63069835,421043
202170,"Columbus College of Art & Design","60 Cleveland Ave., Columbus, Ohio","Ohio",16343897,2296627
202480,"University of Dayton","300 College Park, Dayton, Ohio","Ohio",1081483000,16170000
202514,"Defiance College","701 N Clinton St., Defiance, Ohio","Ohio",25327357,202860
202523,"Denison University","100 West College Street, Granville, Ohio","Ohio",1049073000,21797000
202763,"The University of Findlay","1000 North Main Street, Findlay, Ohio","Ohio",69026169,1300387
202806,"Franklin University","201 S Grant Ave, Columbus, Ohio","Ohio",101575000,1306000
202903,"Gods Bible School and College","1810 Young Street, Cincinnati, Ohio","Ohio",3628622,NA
202912,"Good Samaritan College of Nursing and Health Science","375 Dixmyth Ave, Cincinnati, Ohio","Ohio",NA,386131
203067,"Hebrew Union College-Jewish Institute of Religion","One W 4th St, New York, New York","New York",235730049,2144100
203085,"Heidelberg University","310 E Market St, Tiffin, Ohio","Ohio",74315396,6705519
203128,"Hiram College",", Hiram, Ohio","Ohio",53762796,2904443
203146,"Hobart Institute of Welding Technology","400 Trade Square East, Troy, Ohio","Ohio",NA,NA
203368,"John Carroll University","1 John Carroll Boulevard, University Heights, Ohio","Ohio",279804332,10092915
203535,"Kenyon College","Kenyon College, Gambier, Ohio","Ohio",537288302,21456494
203544,"Kettering College","3737 Southern Blvd, Kettering, Ohio","Ohio",NA,79802
203580,"Lake Erie College","391 W Washington St, Painesville, Ohio","Ohio",33541234,1721067
203757,"Lourdes University","6832 Convent Blvd, Sylvania, Ohio","Ohio",13314265,270702
203775,"Malone University","2600 Cleveland Avenue NW, Canton, Ohio","Ohio",20369201,341750
203845,"Marietta College","Irvine Bldg, Marietta, Ohio","Ohio",80826021,4304089
203960,"Mercy College of Ohio","2221 Madison Avenue, Toledo, Ohio","Ohio",31602446,0
203997,"Methodist Theological School in Ohio","3081 Columbus Pike, Delaware, Ohio","Ohio",48121170,1561255
204176,"Mount Carmel College of Nursing","127 So. Davis Ave, Columbus, Ohio","Ohio",40615256,21484
204185,"University of Mount Union","1972 Clark Ave., Alliance, Ohio","Ohio",144438458,2648303
204194,"Mount Vernon Nazarene University","800 Martinsburg Rd, Mount Vernon, Ohio","Ohio",25168491,393732
204200,"Mount St. Joseph University","5701 Delhi Rd, Cincinnati, Ohio","Ohio",68530938,423484
204264,"Muskingum University","10 College Drive, New Concord, Ohio","Ohio",91899332,1479114
204468,"Notre Dame College","4545 College Rd, Cleveland, Ohio","Ohio",9313542,223720
204486,"University of Northwestern Ohio","1441 N Cable Rd, Lima, Ohio","Ohio",8995,NA
204501,"Oberlin College","70 N Professor St, Oberlin, Ohio","Ohio",1258452047,15919000
204617,"Ohio Dominican University","1216 Sunbury Road, Columbus, Ohio","Ohio",19260460,470609
204635,"Ohio Northern University","525 S. Main St, Ada, Ohio","Ohio",216367120,10308247
204893,"Trinity Health System School of Nursing","4000 Sunset Boulevard Suite 2631, Steubenville, Ohio","Ohio",NA,NA
204909,"Ohio Wesleyan University","61 S Sandusky Street, Delaware, Ohio","Ohio",288162469,7788830
204936,"Otterbein University","1 South Grove Street, Westerville, Ohio","Ohio",122606798,1258991
204990,"Payne Theological Seminary","1230 Wilberforce-Clifton Rd., Wilberforce, Ohio","Ohio",0,53205
205027,"Pontifical College Josephinum","7625 N High Street, Columbus, Ohio","Ohio",29761372,278150
205090,"Firelands Regional Medical Center School of Nursing","1912 Hayes Ave, Sandusky, Ohio","Ohio",NA,NA
205124,"Rabbinical College Telshe","28400 Euclid Ave, Wickliffe, Ohio","Ohio",249441,0
205203,"University of Rio Grande","218 N College Ave, Rio Grande, Ohio","Ohio",15260284,120950
205957,"Franciscan University of Steubenville","1235 University Blvd, Steubenville, Ohio","Ohio",142277770,3184529
206048,"Tiffin University","155 Miami Street, Tiffin, Ohio","Ohio",20699780,580224
206154,"Tri-State Bible College","506 Margaret St, South Point, Ohio","Ohio",2371,NA
206279,"Union Institute & University","2090 Florence Avenue, Cincinnati, Ohio","Ohio",2056058,4573
206288,"United Theological Seminary","4501 Denlinger Rd., Dayton, Ohio","Ohio",5567663,869184
206349,"Ursuline College","2550 Lander Rd, Pepper Pike, Ohio","Ohio",49961563,320425
206437,"Walsh University","2020 East Maple St, North Canton, Ohio","Ohio",23898799,466488
206491,"Wilberforce University","1055 N Bickett Rd, Wilberforce, Ohio","Ohio",7042183,0
206507,"Wilmington College","1870 Quaker Way, Wilmington, Ohio","Ohio",63356144,1074310
206516,"Winebrenner Theological Seminary","950 North Main Street - 2nd Floor, Findlay, Ohio","Ohio",2026861,43553
206525,"Wittenberg University","Ward St at N Wittenberg Ave, Springfield, Ohio","Ohio",105871877,1505690
206589,"The College of Wooster","1189 Beall Avenue, Wooster, Ohio","Ohio",397816520,3927424
206622,"Xavier University","3800 Victory Parkway, Cincinnati, Ohio","Ohio",352552000,7453000
206817,"Bacone College","2299 Old Bacone Rd, Muskogee, Oklahoma","Oklahoma",168231,0
206835,"Oklahoma Wesleyan University","2201 Silver Lake Rd, Bartlesville, Oklahoma","Oklahoma",8507200,374455
206862,"Southern Nazarene University","6729 NW 39th Expy, Bethany, Oklahoma","Oklahoma",58159529,971891
207157,"Randall University","3701 S. I-35 Frontage Road, Moore, Oklahoma","Oklahoma",2677752,41524
207324,"Oklahoma Christian University","2501 E Memorial Rd, Edmond, Oklahoma","Oklahoma",42714799,421879
207403,"Oklahoma Baptist University","500 W University, Shawnee, Oklahoma","Oklahoma",175160022,2127026
207458,"Oklahoma City University","2501 N Blackwelder, Oklahoma City, Oklahoma","Oklahoma",141875750,2546936
207582,"Oral Roberts University","7777 S Lewis Ave., Tulsa, Oklahoma","Oklahoma",45437152,625533
207856,"Southwestern Christian University","7210 NW 39th Expressway, Bethany, Oklahoma","Oklahoma",2103616,1200
207971,"University of Tulsa","800 South Tucker Drive, Tulsa, Oklahoma","Oklahoma",664707558,5505000
208725,"New Hope Christian College-Eugene","2155 Bailey Hill Rd, Eugene, Oregon","Oregon",1294110,0
208822,"George Fox University","414 N Meridian St, Newberg, Oregon","Oregon",97887942,1002577
209056,"Lewis & Clark College","615 S Palatine Hill Rd, Portland, Oregon","Oregon",332766802,4461552
209065,"Linfield University","900 SE Baker, McMinnville, Oregon","Oregon",123717261,750390
209241,"Mount Angel Seminary","1 Abbey Drive, Saint Benedict, Oregon","Oregon",NA,1492377
209287,"Multnomah University","8435 NE Glisan St, Portland, Oregon","Oregon",6110759,32000
209296,"National University of Natural Medicine","49 S Porter St., Portland, Oregon","Oregon",1430608,490
209409,"Bushnell University","828 E. 11th Ave., Eugene, Oregon","Oregon",17067714,228698
209612,"Pacific University","2043 College Way, Forest Grove, Oregon","Oregon",86449196,1187535
209825,"University of Portland","5000 N Willamette Blvd, Portland, Oregon","Oregon",328084000,5552000
209922,"Reed College","3203 SE Woodstock Blvd, Portland, Oregon","Oregon",781352572,8981442
210304,"Warner Pacific University","2219 SE 68th Ave, Portland, Oregon","Oregon",17356486,42397
210331,"Corban University","5000 Deer Park Dr SE, Salem, Oregon","Oregon",777769,223125
210368,"Western Seminary","5511 SE Hawthorne Blvd, Portland, Oregon","Oregon",4284038,120550
210401,"Willamette University","900 State St, Salem, Oregon","Oregon",322609000,4491000
210438,"University of Western States","8000 NE Tillamook Street, Portland, Oregon","Oregon",6165779,2624
210492,"Bryn Athyn College of the New Church","2945 College Drive, Bryn Athyn, Pennsylvania","Pennsylvania",NA,1142539
210571,"Albright College","1621 N. 13th St., Reading, Pennsylvania","Pennsylvania",77000493,1217943
210669,"Allegheny College","520 N Main St, Meadville, Pennsylvania","Pennsylvania",285994010,4803909
210739,"DeSales University","2755 Station Avenue, Center Valley, Pennsylvania","Pennsylvania",102865710,2025141
210775,"Alvernia University","400 Saint Bernardine St, Reading, Pennsylvania","Pennsylvania",28783638,62642
211024,"Clarks Summit University","538 Venard Rd, Clarks Summit, Pennsylvania","Pennsylvania",5951919,53000
211088,"Arcadia University","450 S Easton Rd, Glenside, Pennsylvania","Pennsylvania",78668000,934000
211130,"Missio Theological Seminary","421 N. 7th Street, Suite 700, Philadelphia, Pennsylvania","Pennsylvania",3666371,7500
211273,"Bryn Mawr College","101 N Merion Avenue, Bryn Mawr, Pennsylvania","Pennsylvania",1246127000,13739000
211291,"Bucknell University","One Dent Drive, Lewisburg, Pennsylvania","Pennsylvania",1129218000,51824000
211352,"Cabrini University","610 King of Prussia Rd, Radnor, Pennsylvania","Pennsylvania",38276150,822280
211431,"Carlow University","3333 Fifth Ave, Pittsburgh, Pennsylvania","Pennsylvania",37766805,1146852
211440,"Carnegie Mellon University","5000 Forbes Avenue, Pittsburgh, Pennsylvania","Pennsylvania",4004422552,156655391
211468,"Cedar Crest College","100 College Drive, Allentown, Pennsylvania","Pennsylvania",40837008,659032
211556,"Chatham University","Woodland Road, Office of Institutional Research, Pittsburgh, Pennsylvania","Pennsylvania",89066510,1805817
211583,"Chestnut Hill College","9601 Germantown Ave, Philadelphia, Pennsylvania","Pennsylvania",11492674,2363992
211635,"Citizens School of Nursing","539 Pittsburgh Mills Circle, Tarentum, Pennsylvania","Pennsylvania",NA,NA
211893,"Curtis Institute of Music","1726 Locust St, Philadelphia, Pennsylvania","Pennsylvania",224489199,37168749
211981,"Delaware Valley University","700 E Butler Ave, Doylestown, Pennsylvania","Pennsylvania",34732512,595187
212009,"Dickinson College","College and Louther Streets, Carlisle, Pennsylvania","Pennsylvania",559500601,10725521
212054,"Drexel University","3141 Chestnut St, Philadelphia, Pennsylvania","Pennsylvania",980879000,11916000
212106,"Duquesne University","Administration Bldg 600 Forbes Ave, Pittsburgh, Pennsylvania","Pennsylvania",584005000,8109000
212133,"Eastern University","1300 Eagle Rd, Saint Davids, Pennsylvania","Pennsylvania",28140876,234529
212197,"Elizabethtown College","One Alpha Drive, Elizabethtown, Pennsylvania","Pennsylvania",108505435,5513462
212577,"Franklin and Marshall College","College Ave, Lancaster, Pennsylvania","Pennsylvania",449439337,6910075
212601,"Gannon University","109 W Sixth St, Erie, Pennsylvania","Pennsylvania",84915000,1601000
212656,"Geneva College","3200 College Ave, Beaver Falls, Pennsylvania","Pennsylvania",54781205,658778
212674,"Gettysburg College","300 N Washington St, Gettysburg, Pennsylvania","Pennsylvania",352801258,7485282
212771,"Gratz College","7605 Old York Rd, Melrose Park, Pennsylvania","Pennsylvania",5744787,55069
212805,"Grove City College","100 Campus Dr, Grove City, Pennsylvania","Pennsylvania",178462697,7321067
212832,"Gwynedd Mercy University","1325 Sumneytown Pike, Gwynedd Valley, Pennsylvania","Pennsylvania",36657000,450000
212869,"Harcum College","750 Montgomery Ave, Bryn Mawr, Pennsylvania","Pennsylvania",12730973,417448
212911,"Haverford College","370  Lancaster Ave, Haverford, Pennsylvania","Pennsylvania",629572573,16940195
212975,"Commonwealth Technical Institute","727 Goucher St, Johnstown, Pennsylvania","Pennsylvania",0,NA
212984,"Holy Family University","9801 Frankford Avenue, Philadelphia, Pennsylvania","Pennsylvania",23416843,55399
213011,"Immaculata University","1145 King Road, Immaculata, Pennsylvania","Pennsylvania",26989055,6422012
213163,"UPMC Jameson School of Nursing","2414 Wilmington Road, New Castle, Pennsylvania","Pennsylvania",NA,NA
213233,"Johnson College","3427 N Main Ave, Scranton, Pennsylvania","Pennsylvania",5373077,0
213251,"Juniata College","1700 Moore St, Huntingdon, Pennsylvania","Pennsylvania",120534215,2108220
213303,"Keystone College","One College Green, La Plume, Pennsylvania","Pennsylvania",7730907,0
213321,"King's College","133 N River St, Wilkes-Barre, Pennsylvania","Pennsylvania",122928688,2792042
213358,"La Roche University","9000 Babcock Blvd, Pittsburgh, Pennsylvania","Pennsylvania",12505244,7033107
213367,"La Salle University","1900 W Olney Ave, Philadelphia, Pennsylvania","Pennsylvania",91474030,654110
213376,"Lackawanna College","501 Vine St, Scranton, Pennsylvania","Pennsylvania",13926097,30050
213385,"Lafayette College","High St, Easton, Pennsylvania","Pennsylvania",1055336000,8422000
213400,"Lancaster Bible College","901 Eden Rd, Lancaster, Pennsylvania","Pennsylvania",23127899,757827
213446,"Lancaster Theological Seminary","555 W James St, Lancaster, Pennsylvania","Pennsylvania",19969135,343632
213507,"Lebanon Valley College","101 N College Ave, Annville, Pennsylvania","Pennsylvania",82738138,6373636
213543,"Lehigh University","27 Memorial Drive West, Bethlehem, Pennsylvania","Pennsylvania",2270345000,24364000
213598,"Lincoln University","1570 Baltimore Pike, Lincoln University, Pennsylvania","Pennsylvania",47842081,409448
213622,"UPMC St. Margaret School of Nursing","221 Seventh Street, Suite 100, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
213631,"United Lutheran Seminary","61 Seminary Ridge, Gettysburg, Pennsylvania","Pennsylvania",108610679,745076
213668,"Lycoming College","One College Place, Williamsport, Pennsylvania","Pennsylvania",202657714,1629000
213774,"Manor College","700 Fox Chase Rd, Jenkintown, Pennsylvania","Pennsylvania",2245309,86189
213826,"Marywood University","2300 Adams Ave, Scranton, Pennsylvania","Pennsylvania",58161884,893591
213987,"Mercyhurst University","501 E 38th St, Erie, Pennsylvania","Pennsylvania",34459660,1176627
213996,"Messiah University","One University Avenue, Mechanicsburg, Pennsylvania","Pennsylvania",142737452,3207786
214023,"ASPIRA City College","4322 N. 5th Street, Philadelphia, Pennsylvania","Pennsylvania",0,NA
214069,"Misericordia University","301 Lake St, Dallas, Pennsylvania","Pennsylvania",64413649,2765466
214148,"Moore College of Art and Design","20th and the Parkway, Philadelphia, Pennsylvania","Pennsylvania",41462755,7044010
214157,"Moravian University","1200 Main St, Bethlehem, Pennsylvania","Pennsylvania",137837750,3954714
214166,"Mount Aloysius College","7373 Admiral Peary Hwy, Cresson, Pennsylvania","Pennsylvania",71533324,456072
214175,"Muhlenberg College","2400 Chew Street, Allentown, Pennsylvania","Pennsylvania",325617457,8514007
214272,"Neumann University","One Neumann Drive, Aston, Pennsylvania","Pennsylvania",38696235,331663
214476,"Heritage Valley Health System School of Nursing","25 Heckel Rd, McKees Rocks, Pennsylvania","Pennsylvania",NA,NA
214528,"Orleans Technical College","2770 Red Lion Road, Philadelphia, Pennsylvania","Pennsylvania",NA,NA
214564,"Salus University","8360 Old York Rd, Elkins Park, Pennsylvania","Pennsylvania",53612989,3574092
214582,"Pennsylvania Institute of Technology","800 Manchester Ave, Media, Pennsylvania","Pennsylvania",0,1500000
214777,"Pennsylvania State University-Main Campus","201 Old Main, University Park, Pennsylvania","Pennsylvania",8002846000,152409000
214883,"Peirce College","1608 Walnut St., Suite 1900, Philadelphia, Pennsylvania","Pennsylvania",24548437,3065
214971,"Pennsylvania Academy of the Fine Arts","128 N. Broad Street, Philadelphia, Pennsylvania","Pennsylvania",51659922,995365
215053,"Pennsylvania College of Art and Design","204 N Prince St, Lancaster, Pennsylvania","Pennsylvania",5988100,340000
215062,"University of Pennsylvania","34th & Spruce Street, Philadelphia, Pennsylvania","Pennsylvania",22484283000,328789000
215105,"University of the Arts","320 South Broad St, Philadelphia, Pennsylvania","Pennsylvania",60342019,1283331
215114,"Cairn University-Langhorne","200 Manor Ave, Langhorne, Pennsylvania","Pennsylvania",17024212,102532
215123,"Philadelphia College of Osteopathic Medicine","4170 City Ave, Philadelphia, Pennsylvania","Pennsylvania",538251172,2642692
215266,"University of Pittsburgh-Bradford","300 Campus Drive, Bradford, Pennsylvania","Pennsylvania",NA,0
215275,"University of Pittsburgh-Greensburg","150 Finoli Drive, Greensburg, Pennsylvania","Pennsylvania",NA,20000
215284,"University of Pittsburgh-Johnstown","450 Schoolhouse Road, Johnstown, Pennsylvania","Pennsylvania",NA,714000
215293,"University of Pittsburgh-Pittsburgh Campus","4200 Fifth Avenue, Pittsburgh, Pennsylvania","Pennsylvania",5557014429,59007000
215309,"University of Pittsburgh-Titusville","504 East Main Street, Titusville, Pennsylvania","Pennsylvania",NA,3000
215381,"Pittsburgh Institute of Aeronautics","5 Allegheny County Airport, West Mifflin, Pennsylvania","Pennsylvania",372095,NA
215390,"Pittsburgh Institute of Mortuary Science Inc","5808 Baum Blvd, Pittsburgh, Pennsylvania","Pennsylvania",19004136,NA
215415,"Pittsburgh Technical College","1111 McKee Road, Oakdale, Pennsylvania","Pennsylvania",3370598,0
215424,"Pittsburgh Theological Seminary","616 N Highland Ave, Pittsburgh, Pennsylvania","Pennsylvania",249107192,236173
215442,"Point Park University","201 Wood St, Pittsburgh, Pennsylvania","Pennsylvania",48540259,53675
215479,"Joseph F McCloskey School of Nursing","450 Washington St, Pottsville, Pennsylvania","Pennsylvania",NA,NA
215594,"Reading Hospital School of Health Sciences","1025 Old Wyomissing Road, Reading, Pennsylvania","Pennsylvania",NA,NA
215619,"Reconstructionist Rabbinical College","1299 Church Rd, Wyncote, Pennsylvania","Pennsylvania",14995482,20397
215655,"Robert Morris University","6001 University Boulevard, Moon Township, Pennsylvania","Pennsylvania",45064347,629034
215682,"Rosedale Technical College","215 Beecham  Drive, Pittsburgh, Pennsylvania","Pennsylvania",1240561,NA
215691,"Rosemont College","1400 Montgomery Ave, Rosemont, Pennsylvania","Pennsylvania",15479252,95288
215743,"Saint Francis University","117 Evergreen Dr, Loretto, Pennsylvania","Pennsylvania",58285585,1161336
215770,"Saint Joseph's University","5600 City Avenue, Philadelphia, Pennsylvania","Pennsylvania",521502360,9577812
215798,"Saint Vincent College","300 Fraser Purchase Rd, Latrobe, Pennsylvania","Pennsylvania",161274266,4159493
215929,"University of Scranton","800 Linden Street, Scranton, Pennsylvania","Pennsylvania",336530840,4537824
215947,"Seton Hill University","1 Seton Hill Drive, Greensburg, Pennsylvania","Pennsylvania",62962472,2272815
215974,"UPMC Shadyside School of Nursing","5230 Centre Ave, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
216047,"Saint Charles Borromeo Seminary-Overbrook","100 East Wynnewood Road, Wynnewood, Pennsylvania","Pennsylvania",48414922,0
216162,"St Lukes Hospital School of Nursing","801 Ostrum Street, Bethlehem, Pennsylvania","Pennsylvania",NA,NA
216278,"Susquehanna University","514 University Ave, Selinsgrove, Pennsylvania","Pennsylvania",197356877,17529419
216287,"Swarthmore College","500 College Ave, Swarthmore, Pennsylvania","Pennsylvania",2776147000,7044000
216311,"Talmudical Yeshiva of Philadelphia","6063 Drexel Rd, Philadelphia, Pennsylvania","Pennsylvania",9558153,NA
216339,"Temple University","1801 North Broad Street, Philadelphia, Pennsylvania","Pennsylvania",1097993000,19824000
216348,"Theological Seminary of the Reformed Episcopal Church","826 2nd Ave, Blue Bell, Pennsylvania","Pennsylvania",1237772,2090
216357,"Thiel College","75 College Ave, Greenville, Pennsylvania","Pennsylvania",35277832,4044210
216366,"Thomas Jefferson University","1020 Walnut Street, Philadelphia, Pennsylvania","Pennsylvania",2725638680,20346000
216463,"Trinity Episcopal School for Ministry","311 Eleventh St, Ambridge, Pennsylvania","Pennsylvania",26224883,21160
216524,"Ursinus College","601 E. Main St, Collegeville, Pennsylvania","Pennsylvania",145026223,4357578
216542,"University of Valley Forge","1401 Charlestown Road, Phoenixville, Pennsylvania","Pennsylvania",647836,21604
216551,"Valley Forge Military College","1001 Eagle Rd, Wayne, Pennsylvania","Pennsylvania",NA,62470
216597,"Villanova University","800 Lancaster Avenue, Villanova, Pennsylvania","Pennsylvania",1322005702,25864000
216630,"Washington Health System School of Nursing","155 Wilson Ave, Washington, Pennsylvania","Pennsylvania",NA,NA
216667,"Washington & Jefferson College","60 S Lincoln St, Washington, Pennsylvania","Pennsylvania",141369229,1996255
216694,"Waynesburg University","51 West College Street, Waynesburg, Pennsylvania","Pennsylvania",40416079,1180591
216773,"Western Pennsylvania Hospital School of Nursing","4900 Friendship Ave, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
216807,"Westminster College","319 South Market  Street, New Wilmington, Pennsylvania","Pennsylvania",132757994,1237962
