"unitid","school_name","address","state","A01","H03A"
157100,"Kentucky Christian University","100 Academic Pkwy, Grayson, Kentucky","Kentucky",16753409,211842
157207,"Lexington Theological Seminary","230 Lexington Green Circle, Suite 300, Lexington, Kentucky","Kentucky",52092393,674189
157216,"Lindsey Wilson College","210 Lindsey Wilson St, Columbia, Kentucky","Kentucky",37082658,610824
157298,"Louisville Presbyterian Theological Seminary","1044 Alta Vista Rd, Louisville, Kentucky","Kentucky",102616979,670114
157377,"Midway University","512 E. Stephens St, Midway, Kentucky","Kentucky",30630736,856900
157535,"University of Pikeville","147 Sycamore St, Pikeville, Kentucky","Kentucky",29173185,401781
157748,"The Southern Baptist Theological Seminary","2825 Lexington Rd, Louisville, Kentucky","Kentucky",90053292,1250849
157757,"Spalding University","901 S Fourth Street, Louisville, Kentucky","Kentucky",25678200,475973
157809,"Thomas More University","333 Thomas More Parkway, Crestview Hills, Kentucky","Kentucky",34150972,1943590
157818,"Transylvania University","300 N Broadway, Lexington, Kentucky","Kentucky",248792983,3474755
157863,"Union College","310 College St, Barbourville, Kentucky","Kentucky",39802553,133843
158325,"Baton Rouge General Medical Center School of Nursing & School of Radiologic Technology","3616 North Blvd, Baton Rouge, Louisiana","Louisiana",NA,NA
158477,"Centenary College of Louisiana","2911 Centenary Boulevard, Shreveport, Louisiana","Louisiana",149355410,0
158802,"Dillard University","2601 Gentilly Blvd, New Orleans, Louisiana","Louisiana",108616074,1325815
159568,"Louisiana Christian University","1140 College Dr, Pineville, Louisiana","Louisiana",46959222,46820
159656,"Loyola University New Orleans","6363 Saint Charles Ave, New Orleans, Louisiana","Louisiana",312666000,2585829
159948,"New Orleans Baptist Theological Seminary","3939 Gentilly Blvd, New Orleans, Louisiana","Louisiana",84458403,547227
160065,"University of Holy Cross","4123 Woodland Drive, New Orleans, Louisiana","Louisiana",30711483,431172
160074,"Franciscan Missionaries of Our Lady University","5414 Brittany Dr, Baton Rouge, Louisiana","Louisiana",8517323,545479
160409,"Saint Joseph Seminary College","75376 River Road, St. Benedict, Louisiana","Louisiana",2611695,0
160524,"Remington College-Lafayette Campus","4021-A Ambassador Caffery Parkway, Suite 100A, Lafayette, Louisiana","Louisiana",0,NA
160755,"Tulane University of Louisiana","6823 St. Charles Avenue, New Orleans, Louisiana","Louisiana",2032304000,58092000
160904,"Xavier University of Louisiana","1 Drexel Drive, New Orleans, Louisiana","Louisiana",210702360,19190825
160959,"College of the Atlantic","105 Eden Street, Bar Harbor, Maine","Maine",81831154,4985393
160977,"Bates College","2 Andrews Road, Lewiston, Maine","Maine",540560022,17873140
161004,"Bowdoin College","255 Maine Street, Brunswick, Maine","Maine",2871324000,21252000
161022,"Maine College of Health Professions","70 Middle Street, Lewiston, Maine","Maine",6634977,46267
161086,"Colby College","4000 Mayflower Hill Drive, Waterville, Maine","Maine",1257738000,25511000
161208,"The Landing School","286 River Rd, Arundel, Maine","Maine",1622192,0
161457,"University of New England","11 Hills Beach Rd, Biddeford, Maine","Maine",106345149,563114
161509,"Maine College of Art & Design","522 Congress St., Portland, Maine","Maine",15990951,3039267
161518,"Saint Joseph's College of Maine","278 Whites Bridge Rd, Standish, Maine","Maine",18502834,137430
161563,"Thomas College","180 W River Rd, Waterville, Maine","Maine",20092532,1204896
161572,"Unity Environmental University","70 Farm View Drive, Suite 200, New Gloucester, Maine","Maine",18671070,1432
162061,"Capitol Technology University","11301 Springfield Rd, Laurel, Maryland","Maryland",8504204,7600
162210,"Washington Adventist University","7600 Flower Ave, Takoma Park, Maryland","Maryland",9357197,25000
162654,"Goucher College","1021 Dulaney Valley Rd, Baltimore, Maryland","Maryland",265526000,5993000
162760,"Hood College","401 Rosemont Ave, Frederick, Maryland","Maryland",125714150,5020768
162928,"Johns Hopkins University","3400 N Charles St, Baltimore, Maryland","Maryland",10586516000,216272000
163046,"Loyola University Maryland","4501 N Charles St, Baltimore, Maryland","Maryland",298577974,4286866
163295,"Maryland Institute College of Art","1300 Mount Royal Avenue, Baltimore, Maryland","Maryland",127114803,1922620
163462,"Mount St. Mary's University","16300 Old Emmitsburg Road, Emmitsburg, Maryland","Maryland",65463872,592765
163532,"Ner Israel Rabbinical College","400 Mount Wilson Ln, Baltimore, Maryland","Maryland",52165958,NA
163578,"Notre Dame of Maryland University","4701 N Charles St, Baltimore, Maryland","Maryland",51709356,2956614
163976,"St. John's College","60 College Ave, Annapolis, Maryland","Maryland",155467561,8229272
164085,"Maryland University of Integrative Health","7750 Montpelier Road, Laurel, Maryland","Maryland",0,0
164173,"Stevenson University","100 Campus Circle, Owings Mills, Maryland","Maryland",127013205,224036
164216,"Washington College","300 Washington Ave, Chestertown, Maryland","Maryland",308886847,5294003
164270,"McDaniel College","2 College Hill, Westminster, Maryland","Maryland",174467000,1209000
164368,"Hult International Business School","1 Education Street, Cambridge, Massachusetts","Massachusetts",105221933,NA
164447,"American International College","1000 State Street, Springfield, Massachusetts","Massachusetts",27257471,207105
164465,"Amherst College","Boltwood Avenue, Amherst, Massachusetts","Massachusetts",4188745879,22679710
164492,"Anna Maria College","50 Sunset Lane, Paxton, Massachusetts","Massachusetts",14215106,29380
164562,"Assumption University","500 Salisbury St, Worcester, Massachusetts","Massachusetts",118088363,564179
164580,"Babson College","231 Forest Street, Wellesley, Massachusetts","Massachusetts",701494830,6421834
164614,"Boston Baptist College","950 Metropolitan Ave, Boston, Massachusetts","Massachusetts",0,NA
164632,"Bay Path University","588 Longmeadow Street, Longmeadow, Massachusetts","Massachusetts",84937726,541082
164739,"Bentley University","175 Forest St, Waltham, Massachusetts","Massachusetts",371228000,3518000
164748,"Berklee College of Music","1140 Boylston St, Boston, Massachusetts","Massachusetts",446633116,8267537
164872,"Boston Architectural College","320 Newbury Street, Boston, Massachusetts","Massachusetts",14629308,60000
164915,"Boston Graduate School of Psychoanalysis Inc","1581 Beacon Street, Brookline, Massachusetts","Massachusetts",2991274,NA
164924,"Boston College","140 Commonwealth Avenue, Chestnut Hill, Massachusetts","Massachusetts",4182831981,93733614
164988,"Boston University","One Silber Way, Boston, Massachusetts","Massachusetts",3514608000,80428000
165015,"Brandeis University","415 South St, Waltham, Massachusetts","Massachusetts",1326699172,6169225
165060,"Signature Healthcare Brockton Hospital School of Nursing","53 Adams Street, Brockton, Massachusetts","Massachusetts",NA,NA
165167,"Cambridge College","500 Rutherford Avenue, Boston, Massachusetts","Massachusetts",62053600,0
165264,"Laboure College of Healthcare","303 Adams Street, Milton, Massachusetts","Massachusetts",9653605,700
165334,"Clark University","950 Main St, Worcester, Massachusetts","Massachusetts",522809000,2173000
165495,"Conway School of Landscape Design","88 Village Hill Road, Northampton, Massachusetts","Massachusetts",143705,45558
165529,"Curry College","1071 Blue Hill Ave, Milton, Massachusetts","Massachusetts",125002344,620193
165574,"Dean College","99 Main Street, Franklin, Massachusetts","Massachusetts",62146687,4134577
165644,"Eastern Nazarene College","23 E Elm Ave, Quincy, Massachusetts","Massachusetts",20449304,283820
165662,"Emerson College","120 Boylston Street, Boston, Massachusetts","Massachusetts",260155478,23865558
165671,"Emmanuel College","400 The Fenway, Boston, Massachusetts","Massachusetts",187652794,1340493
165699,"Endicott College","376 Hale Street, Beverly, Massachusetts","Massachusetts",132554314,1959728
165802,"Fisher College","118 Beacon Street, Boston, Massachusetts","Massachusetts",49653652,NA
165884,"Benjamin Franklin Cummings Institute of Technology","41 Berkeley St, Boston, Massachusetts","Massachusetts",439923,157153
165936,"Gordon College","255 Grapevine Rd, Wenham, Massachusetts","Massachusetts",101577209,5184868
165945,"Gordon-Conwell Theological Seminary","130 Essex St, South Hamilton, Massachusetts","Massachusetts",70205018,344177
166018,"Hampshire College","893 West St, Amherst, Massachusetts","Massachusetts",53391278,24017
166027,"Harvard University","Massachusetts Hall, Cambridge, Massachusetts","Massachusetts",61947895000,410757000
166045,"Hebrew College","1860 Washington Street, Newton, Massachusetts","Massachusetts",3523849,21331
166054,"Hellenic College-Holy Cross Greek Orthodox School of Theology","50 Goddard Ave, Brookline, Massachusetts","Massachusetts",31587388,3915777
166124,"College of the Holy Cross","One College Street, Worcester, Massachusetts","Massachusetts",1051837766,32439834
166391,"Lasell University","1844 Commonwealth Avenue, Newton, Massachusetts","Massachusetts",52047355,2536796
166407,"Lawrence Memorial Hospital School of Nursing","170 Governors Ave, Medford, Massachusetts","Massachusetts",NA,NA
166452,"Lesley University","29 Everett St, Cambridge, Massachusetts","Massachusetts",226529066,1534696
166489,"Longy School of Music of Bard College","27 Garden Street, Cambridge, Massachusetts","Massachusetts",9537598,149925
166656,"MCPHS University","179 Longwood Ave, Boston, Massachusetts","Massachusetts",1660129792,40010932
166683,"Massachusetts Institute of Technology","77 Massachusetts Avenue, Cambridge, Massachusetts","Massachusetts",34793438000,106078
166717,"William James College","One Wells Avenue, Newton, Massachusetts","Massachusetts",11632096,0
166850,"Merrimack College","315 Turnpike St, North Andover, Massachusetts","Massachusetts",76244627,3906069
166869,"MGH Institute of Health Professions","36 1st Avenue, Boston, Massachusetts","Massachusetts",53498000,566866
166911,"Montserrat College of Art","23 Essex Street, Beverly, Massachusetts","Massachusetts",4007784,1043801
166939,"Mount Holyoke College","50 College Street, South Hadley, Massachusetts","Massachusetts",1090354354,26392885
167057,"The New England Conservatory of Music","290 Huntington Ave, Boston, Massachusetts","Massachusetts",154798782,822528
167093,"New England College of Optometry","424 Beacon St, Boston, Massachusetts","Massachusetts",50794202,45509
167215,"New England Law-Boston","154 Stuart Street, Boston, Massachusetts","Massachusetts",87960946,267386
167260,"Nichols College","Center Rd, Dudley, Massachusetts","Massachusetts",43298498,4835151
167297,"North Bennet Street School","150 North Street, Boston, Massachusetts","Massachusetts",NA,NA
167358,"Northeastern University","360 Huntington Ave, Boston, Massachusetts","Massachusetts",1685119000,24581000
167394,"College of Our Lady of the Elms","291 Springfield St, Chicopee, Massachusetts","Massachusetts",18608862,1228328
167455,NA,NA,NA,13724637,0
167464,"Pope St John XXIII National Seminary","558 South Ave, Weston, Massachusetts","Massachusetts",5891218,0
167598,"Regis College","235 Wellesley St, Weston, Massachusetts","Massachusetts",45751579,694909
167677,"Saint John's Seminary","127 Lake Street, Brighton, Massachusetts","Massachusetts",49722743,686335
167783,"Simmons University","300 The Fenway, Boston, Massachusetts","Massachusetts",245716654,1395808
167792,"Bard College at Simon's Rock","84 Alford Road, Great Barrington, Massachusetts","Massachusetts",109345,0
167835,"Smith College","Elm St, Northampton, Massachusetts","Massachusetts",2730594844,33524285
167899,"Springfield College","263 Alden St, Springfield, Massachusetts","Massachusetts",105616,1170629
167996,"Stonehill College","320 Washington Street, Easton, Massachusetts","Massachusetts",308619471,2517781
168005,"Suffolk University","73 Tremont St., Boston, Massachusetts","Massachusetts",307008516,4158087
168148,"Tufts University",", Medford, Massachusetts","Massachusetts",3049490538,35759000
168218,"Wellesley College","106 Central St, Wellesley, Massachusetts","Massachusetts",3250684000,21401000
168227,"Wentworth Institute of Technology","550 Huntington Ave, Boston, Massachusetts","Massachusetts",153265872,4666891
168254,"Western New England University","1215 Wilbraham Rd, Springfield, Massachusetts","Massachusetts",91695154,973565
168281,"Wheaton College (Massachusetts)","26 E Main St, Norton, Massachusetts","Massachusetts",274366806,8605089
168342,"Williams College","880 Main St, Williamstown, Massachusetts","Massachusetts",4244414779,0
168421,"Worcester Polytechnic Institute","100 Institute Road, Worcester, Massachusetts","Massachusetts",652082000,9597000
168528,"Adrian College","110 S Madison St, Adrian, Michigan","Michigan",47131318,1449481
168546,"Albion College","611 E Porter St, Albion, Michigan","Michigan",199245697,954928
168591,"Alma College","614 W Superior, Alma, Michigan","Michigan",152645566,657663
168740,"Andrews University","4150 Administration Drive, Room 136, Berrien Springs, Michigan","Michigan",87822336,2501902
168786,"Aquinas College","1700 Fulton St. E, Grand Rapids, Michigan","Michigan",49006607,1160786
168847,"Baker College","1020 S Washington St, Owosso, Michigan","Michigan",432880340,0
169080,"Calvin University","3201 Burton Street SE, Grand Rapids, Michigan","Michigan",346519000,10172000
169099,"Calvin Theological Seminary","3233 Burton St SE, Grand Rapids, Michigan","Michigan",63546242,1011516
169220,"Michigan School of Psychology","26811 Orchard Lake Rd., Farmington Hills, Michigan","Michigan",0,0
169327,"Cleary University","3750 Cleary Drive, Howell, Michigan","Michigan",675580,62086
169424,"Cranbrook Academy of Art","39221  Woodward Avenue, Bloomfield Hills, Michigan","Michigan",28235811,31026025
169442,"College for Creative Studies","201 E Kirby, Detroit, Michigan","Michigan",106941159,259786
169479,"Davenport University","6191 Kraft Avenue S.E., Grand Rapids, Michigan","Michigan",56886740,1145668
169716,"University of Detroit Mercy","4001 W McNichols Rd, Detroit, Michigan","Michigan",94461449,3590283
169983,"Kettering University","1700 University Avenue, Flint, Michigan","Michigan",114361486,3600068
170000,"Grace Christian University","1011 Aldon SW, Wyoming, Michigan","Michigan",2596328,NA
170037,"Cornerstone University","1001 E Beltline Ave NE, Grand Rapids, Michigan","Michigan",17310138,3249095
170091,"Great Lakes Christian College","6211 W Willow Hwy, Lansing, Michigan","Michigan",1104191,0
170286,"Hillsdale College","33 E College St, Hillsdale, Michigan","Michigan",998333196,70667158
170301,"Hope College","President's Office, 141 East 12th Street, Holland, Michigan","Michigan",295167000,15785000
170532,"Kalamazoo College","1200 Academy St, Kalamazoo, Michigan","Michigan",319812925,6321434
170675,"Lawrence Technological University","21000 West Ten Mile Road, Southfield, Michigan","Michigan",73381792,194907
170806,"Madonna University","36600 Schoolcraft Rd, Livonia, Michigan","Michigan",52209952,227251
170967,"Rochester University","800 West Avon Road, Rochester Hills, Michigan","Michigan",3475124,62870
171012,"The Michigan Barber School","8988-90 Grand River Avenue, Detroit, Michigan","Michigan",NA,NA
171492,"Northwood University","4000 Whiting Dr, Midland, Michigan","Michigan",129832412,751828
171599,"The University of Olivet","320 South Main Street, Olivet, Michigan","Michigan",26274803,189936
171881,"Kuyper College","3333 East Beltline Ave NE, Grand Rapids, Michigan","Michigan",6238201,204195
172033,"Sacred Heart Major Seminary","2701 Chicago Blvd, Detroit, Michigan","Michigan",0,632784
172264,"Siena Heights University","1247 E. Siena Heights Dr., Adrian, Michigan","Michigan",19488255,82048
172334,"Spring Arbor University","106 E. Main St, Spring Arbor, Michigan","Michigan",25003007,1651773
172440,"Finlandia University","601 Quincy St, Hancock, Michigan","Michigan",4953471,107044
172477,"Thomas M Cooley Law School","300 S Capitol Ave, Lansing, Michigan","Michigan",43855239,11191
172608,"Walsh College","3838 Livernois, Troy, Michigan","Michigan",53292000,398975
172705,"Western Theological Seminary","101 E 13th St, Holland, Michigan","Michigan",46502422,319116
173045,"Augsburg University","2211 Riverside Ave, Minneapolis, Minnesota","Minnesota",68826018,2979731
173142,"Bethany Lutheran College","700 Luther Dr, Mankato, Minnesota","Minnesota",65131501,2423912
173160,"Bethel University","3900 Bethel Dr, Saint Paul, Minnesota","Minnesota",68971821,1992364
173258,"Carleton College","One North College Street, Northfield, Minnesota","Minnesota",1301640528,52369144
173300,"Concordia College at Moorhead","901 S 8th St, Moorhead, Minnesota","Minnesota",231661686,2766288
173328,"Concordia University-Saint Paul","1282 Concordia Ave, Saint Paul, Minnesota","Minnesota",49592416,2991684
173452,"Martin Luther College","1995 Luther Ct, New Ulm, Minnesota","Minnesota",31821409,2285733
173647,"Gustavus Adolphus College","800 West College Avenue, Saint Peter, Minnesota","Minnesota",297575568,9413839
173665,"Hamline University","1536 Hewitt Avenue, Saint Paul, Minnesota","Minnesota",138130998,10514953
173683,"Hazelden Betty Ford Graduate School","15251 Pleasant Valley Rd, Center City, Minnesota","Minnesota",NA,192546
173896,"Luther Seminary","2481 Como Ave, Saint Paul, Minnesota","Minnesota",132939555,2031401
173902,"Macalester College","1600 Grand Ave, Saint Paul, Minnesota","Minnesota",904999000,9708000
173957,"Mayo Clinic College of Medicine and Science","200 1st St SW, Rochester, Minnesota","Minnesota",NA,85726172
174127,"Minneapolis College of Art and Design","2501 Stevens Ave, Minneapolis, Minnesota","Minnesota",73324671,2000693
174154,"Herzing University-Minneapolis","435 Ford Road, St. Louis Park, Minnesota","Minnesota",0,NA
174437,"North Central University","910 Elliot Ave, Minneapolis, Minnesota","Minnesota",7229935,217154
174491,"University of Northwestern-St Paul","3003 Snelling Ave N, Saint Paul, Minnesota","Minnesota",27205933,716153
174507,"Northwestern Health Sciences University","2501 W 84th St, Bloomington, Minnesota","Minnesota",16738937,10000
174525,"Oak Hills Christian College","1600 Oak Hills Rd SW, Bemidji, Minnesota","Minnesota",911230,14960
174747,"College of Saint Benedict","37 S. College Ave., Saint Joseph, Minnesota","Minnesota",117726654,4761625
174792,"Saint Johns University","2850 Abbey Plaza, Collegeville, Minnesota","Minnesota",327149724,7576933
174817,"Saint Mary's University of Minnesota","700 Terrace Heights, Winona, Minnesota","Minnesota",76346460,7160811
174844,"St Olaf College","1520 St Olaf Ave, Northfield, Minnesota","Minnesota",729066964,22444367
174862,"Crown College","8700 College View Drive, Saint Bonifacius, Minnesota","Minnesota",9697947,76167
174899,"The College of Saint Scholastica","1200 Kenwood Ave, Duluth, Minnesota","Minnesota",119065197,1513396
174914,"University of St Thomas","2115 Summit Ave, Saint Paul, Minnesota","Minnesota",910054532,9677842
175005,"St Catherine University","2004 Randolph Ave, Saint Paul, Minnesota","Minnesota",258496237,3801836
175120,"Summit Academy Opportunities Industrialization Center","935 Olson Memorial Hwy, Minneapolis, Minnesota","Minnesota",NA,NA
175139,"United Theological Seminary of the Twin Cities","767 Eustis St. Suite 140, St. Paul, Minnesota","Minnesota",8755886,26294
175227,"Dunwoody College of Technology","818 Dunwoody Blvd, Minneapolis, Minnesota","Minnesota",35211965,360684
175281,"Mitchell Hamline School of Law","875 Summit Ave, Saint Paul, Minnesota","Minnesota",58813515,243962
175421,"Belhaven University","1500 Peachtree St, Jackson, Mississippi","Mississippi",22463597,338222
175430,"Blue Mountain Christian University","201 W Main St, Blue Mountain, Mississippi","Mississippi",17456146,464487
175980,"Millsaps College","1701 N State St, Jackson, Mississippi","Mississippi",141148991,4326072
176053,"Mississippi College","200 South Capitol Street, Clinton, Mississippi","Mississippi",117869555,373503
176318,"Rust College","150 Rust Avenue, Holly Springs, Mississippi","Mississippi",58602374,1421335
176336,"Southeastern Baptist College","4229 Hwy 15 N, Laurel, Mississippi","Mississippi",0,NA
176406,"Tougaloo College","500 W County Line Rd, Tougaloo, Mississippi","Mississippi",26593075,5035515
176451,"Wesley Biblical Seminary","1880 E County Line Road, Ridgeland, Mississippi","Mississippi",2937963,35835
176479,"William Carey University","710 William Carey Parkway, Hattiesburg, Mississippi","Mississippi",40427008,940463
176600,"Aquinas Institute of Theology","23 South Spring Avenue, Saint Louis, Missouri","Missouri",3160518,NA
176628,"Avila University","11901 Wornall Rd, Kansas City, Missouri","Missouri",18479168,235812
176664,"Mission University","628 E Kearney, Springfield, Missouri","Missouri",289351,0
176770,"Cox College","1423 N Jefferson, Springfield, Missouri","Missouri",NA,2512551
176789,"Calvary University","15800 Calvary Road, Kansas City, Missouri","Missouri",1268676,770
176910,"Central Christian College of the Bible","911 E Urbandale Dr, Moberly, Missouri","Missouri",2155678,85805
176947,"Central Methodist University-College of Liberal Arts and Sciences","411 Central Methodist Square, Fayette, Missouri","Missouri",76350388,3568710
177038,"Cleveland University-Kansas City","10850 Lowell Avenue, Overland Park, Kansas","Kansas",23458347,702649
177065,"Columbia College","1001 Rogers Street, Columbia, Missouri","Missouri",193491465,874481
177083,"Conception Seminary College","37174 State Hwy V V, Conception, Missouri","Missouri",289197,1173931
177092,"Concordia Seminary","801 Seminary Place, Saint Louis, Missouri","Missouri",193921081,4979285
177117,"Cottey College","1000 W Austin, Nevada, Missouri","Missouri",132495711,2618874
177126,"Covenant Theological Seminary","12330 Conway Road, Saint Louis, Missouri","Missouri",45691926,0
177144,"Culver-Stockton College","One College Hill, Canton, Missouri","Missouri",39920673,693626
177214,"Drury University","900 N. Benton Ave, Springfield, Missouri","Missouri",90393780,291904
177278,"Eden Theological Seminary","475 E Lockwood Ave, Webster Groves, Missouri","Missouri",24495767,76714
177339,"Evangel University","1111 N Glenstone, Springfield, Missouri","Missouri",10514968,1010891
177418,"Fontbonne University","6800 Wydown Blvd, Saint Louis, Missouri","Missouri",17302502,251329
177542,"Hannibal-LaGrange University","2800 Palmyra Rd, Hannibal, Missouri","Missouri",840614,14385
177719,"Barnes-Jewish College Goldfarb School of Nursing","4483 Duncan Avenue, Mailstop 90-36-697, Saint Louis, Missouri","Missouri",0,327062
177746,"Kansas City Art Institute","4415 Warwick Blvd, Kansas City, Missouri","Missouri",84732314,571166
177816,"Kenrick Glennon Seminary","5200 Glennon Dr, Saint Louis, Missouri","Missouri",36971974,9104735
177834,"A T Still University of Health Sciences","800 W Jefferson, Kirksville, Missouri","Missouri",289546637,484725
177931,"Lex La-Ray Technical Center","2323 High School Dr, Lexington, Missouri","Missouri",NA,NA
177968,"Lindenwood University","209 S Kingshighway St, Saint Charles, Missouri","Missouri",224599360,124968
177986,"Logan University","1851 Schoettler Rd, Chesterfield, Missouri","Missouri",66378535,297313
178059,"Maryville University of Saint Louis","650 Maryville University Drive, Saint Louis, Missouri","Missouri",69756885,606515
178208,"Midwestern Baptist Theological Seminary","5001 N. Oak Trafficway, Kansas City, Missouri","Missouri",328205,2200
178244,"Missouri Baptist University","One College Park Dr, Saint Louis, Missouri","Missouri",8437411,206560
178369,"Missouri Valley College","500 E College St, Marshall, Missouri","Missouri",12455671,2065577
178518,"Nazarene Theological Seminary","1700 E Meyer Blvd, Kansas City, Missouri","Missouri",14039548,230535
178679,"Ozark Christian College","1111 N Main St, Joplin, Missouri","Missouri",11814595,176556
178697,"College of the Ozarks","100 Opportunity Avenue, Point Lookout, Missouri","Missouri",737454821,962067
178721,"Park University","8700 NW River Park Dr, Parkville, Missouri","Missouri",84992560,211082
178891,"Ranken Technical College","4431 Finney Ave, Saint Louis, Missouri","Missouri",88572221,153630
179043,"Rockhurst University","1100 Rockhurst Rd, Kansas City, Missouri","Missouri",45465151,1680601
179159,"Saint Louis University","One North Grand Blvd, Saint Louis, Missouri","Missouri",1529985073,7869247
179256,NA,NA,NA,1144684,6847
179265,"University of Health Sciences and Pharmacy in St. Louis","1 Pharmacy Place, Saint Louis, Missouri","Missouri",148341340,237068
179317,"Saint Paul School of Theology","13720 Roe Avenue, Leawood, Kansas","Kansas",36237065,135671
179326,"Southwest Baptist University","1600 University Ave, Bolivar, Missouri","Missouri",38604380,2371754
179548,"Stephens College","1200 E Broadway, Columbia, Missouri","Missouri",53783844,11463452
179812,"Kansas City University","1750 Independence Ave, Kansas City, Missouri","Missouri",150961690,719067
179867,"Washington University in St Louis","One Brookings Drive, Saint Louis, Missouri","Missouri",16098825000,78687000
179894,"Webster University","470 E Lockwood Ave., Saint Louis, Missouri","Missouri",172971858,1740341
179946,"Westminster College","501 Westminster Ave, Fulton, Missouri","Missouri",57755567,960484
179955,"William Jewell College","500 College Hill, Liberty, Missouri","Missouri",73900520,1500633
179964,"William Woods University","One University Avenue, Fulton, Missouri","Missouri",26009524,684006
180054,"Blackfeet Community College","504 S.E. East Boundary, Browning, Montana","Montana",0,0
180106,"Carroll College","1601 N Benton Ave, Helena, Montana","Montana",66093776,2503628
180258,"University of Providence","1301 20th St S, Great Falls, Montana","Montana",19668704,108253
180595,"Rocky Mountain College","1511 Poly Drive, Billings, Montana","Montana",45126014,5530391
180647,"Salish Kootenai College","58138 US  Highway 93, Pablo, Montana","Montana",0,2448821
180717,NA,NA,NA,62740,0
180814,"Bellevue University","1000 Galvin Rd S, Bellevue, Nebraska","Nebraska",94949363,2667661
180832,"Clarkson College","101 S 42nd St, Omaha, Nebraska","Nebraska",6462379,507751
180878,"Bryan College of Health Sciences","1535 S 52nd St, Lincoln, Nebraska","Nebraska",NA,1406890
180984,"Concordia University-Nebraska","800 N Columbia Ave, Seward, Nebraska","Nebraska",62995274,6010383
181002,"Creighton University","2500 California Plaza, Omaha, Nebraska","Nebraska",1010827000,17724000
181020,"Doane University","1014 Boswell Avenue, Crete, Nebraska","Nebraska",146041822,870445
181127,"Hastings College","710 N Turner Ave, Hastings, Nebraska","Nebraska",103465926,2393549
181145,"CHI Health School of Radiologic Technology","6901 North 72nd St, Omaha, Nebraska","Nebraska",NA,NA
181297,"Nebraska Methodist College of Nursing & Allied Health","720 North 87th Street, Omaha, Nebraska","Nebraska",0,0
181330,"Midland University","900 N. Clarkson St., Fremont, Nebraska","Nebraska",32646959,182696
181446,"Nebraska Wesleyan University","5000 St Paul Ave, Lincoln, Nebraska","Nebraska",81355000,2619000
181543,"Summit Christian College","2025 21st Street, Gering, Nebraska","Nebraska",141,NA
181604,"College of Saint Mary","7000 Mercy Rd., Omaha, Nebraska","Nebraska",26507385,1336154
181738,"Union Adventist University","3800 S 48th Street, Lincoln, Nebraska","Nebraska",15747487,1809269
181853,"York University","1125 E 8th St, York, Nebraska","Nebraska",19980974,589051
182458,NA,NA,NA,6709419,20000
182634,"Colby-Sawyer College","541 Main Street, New London, New Hampshire","New Hampshire",73132499,13044829
182670,"Dartmouth College","207 Parkhurst Hall, Hanover, New Hampshire","New Hampshire",8692639397,78860216
182795,"Franklin Pierce University","40 University Drive, Rindge, New Hampshire","New Hampshire",22547105,2000000
182917,"Magdalen College","511 Kearsarge Mountain Road, Warner, New Hampshire","New Hampshire",850700,NA
182980,"New England College","98 Bridge St, Henniker, New Hampshire","New Hampshire",31175380,469412
183026,"Southern New Hampshire University","2500 North River Road, Manchester, New Hampshire","New Hampshire",480814846,1858155
183211,"Rivier University","420 South Main St, Nashua, New Hampshire","New Hampshire",63426371,821723
183239,"Saint Anselm College","100 Saint Anselm Drive, Manchester, New Hampshire","New Hampshire",220026026,3979914
183248,"St Joseph School of Nursing","5 Woodward Ave, Nashua, New Hampshire","New Hampshire",NA,NA
183275,"Thomas More College of Liberal Arts","6 Manchester St, Merrimack, New Hampshire","New Hampshire",2277664,151941
183600,"Assumption College for Sisters","200 A Morris Avenue, Denville, New Jersey","New Jersey",1571695,0
183804,"Beth Medrash Govoha","617 6th St, Lakewood, New Jersey","New Jersey",49111245,6535
183822,"Bloomfield College","467 Franklin St, Bloomfield, New Jersey","New Jersey",18108537,555054
183910,"Caldwell University","120 Bloomfield Avenue, Caldwell, New Jersey","New Jersey",10920000,531000
183974,"Centenary University","400 Jefferson St, Hackettstown, New Jersey","New Jersey",17512949,2856966
184348,"Drew University","36 Madison Ave, Madison, New Jersey","New Jersey",119891000,3709000
184603,"Fairleigh Dickinson University-Metropolitan Campus","1000 River Rd, Teaneck, New Jersey","New Jersey",139536000,627000
184612,"Felician University","262 S Main St, Lodi, New Jersey","New Jersey",18955560,1481
184773,"Georgian Court University","900 Lakewood Ave, Lakewood, New Jersey","New Jersey",58133460,589432
184968,"Holy Name Medical Center-Sister Claire Tynan School of Nursing","333 Hudson Terrace, Englewood Cliffs, New Jersey","New Jersey",NA,NA
185572,"Monmouth University","400 Cedar Ave, West Long Branch, New Jersey","New Jersey",139134730,2762000
185679,"JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools","1200 Randolph Rd, Plainfield, New Jersey","New Jersey",NA,NA
185758,"New Brunswick Theological Seminary","35 Seminary Place, New Brunswick, New Jersey","New Jersey",2539302,2282370
186122,"Princeton Theological Seminary","64 Mercer St, Princeton, New Jersey","New Jersey",1391137560,2934113
186131,"Princeton University","1 Nassau Hall, Princeton, New Jersey","New Jersey",38844976000,110521000
186186,"Rabbinical College of America","226 Sussex Ave, Morristown, New Jersey","New Jersey",0,NA
186283,"Rider University","2083 Lawrenceville Road, Lawrenceville, New Jersey","New Jersey",81487000,2436000
186405,"Capital Health School of Radiologic Technology","601 Hamilton Ave, Trenton, New Jersey","New Jersey",NA,NA
