"unitid","school_name","address","state","A01","H03A"
156417,"Clear Creek Baptist Bible College","300 Clear Creek Rd, Pineville, Kentucky","Kentucky",21226218,73604
156541,"University of the Cumberlands","6191 College Station Drive, Williamsburg, Kentucky","Kentucky",146307227,1709413
156727,"Frontier Nursing University","2050 Lexington Road, Versailles, Kentucky","Kentucky",0,977649
156745,"Georgetown College","400 East College Street, Georgetown, Kentucky","Kentucky",32700111,0
157030,"Kentucky Mountain Bible College","855 Highway 541, Jackson, Kentucky","Kentucky",3652455,775625
157076,"Kentucky Wesleyan College","3000 Frederica Street, Owensboro, Kentucky","Kentucky",31042114,228716
157100,"Kentucky Christian University","100 Academic Pkwy, Grayson, Kentucky","Kentucky",12908744,73725
157207,"Lexington Theological Seminary","230 Lexington Green Circle, Suite 300, Lexington, Kentucky","Kentucky",42752401,896619
157216,"Lindsey Wilson College","210 Lindsey Wilson St, Columbia, Kentucky","Kentucky",27781957,499423
157298,"Louisville Presbyterian Theological Seminary","1044 Alta Vista Rd, Louisville, Kentucky","Kentucky",78982624,2609055
157377,"Midway University","512 E. Stephens St, Midway, Kentucky","Kentucky",23556176,3300
157535,"University of Pikeville","147 Sycamore St, Pikeville, Kentucky","Kentucky",23599635,217476
157748,"The Southern Baptist Theological Seminary","2825 Lexington Rd, Louisville, Kentucky","Kentucky",80768985,598515
157757,"Spalding University","901 S Fourth Street, Louisville, Kentucky","Kentucky",20483280,63898
157809,"Thomas More University","333 Thomas More Parkway, Crestview Hills, Kentucky","Kentucky",25437826,358521
157818,"Transylvania University","300 N Broadway, Lexington, Kentucky","Kentucky",194196577,631011
157863,"Union College","310 College St, Barbourville, Kentucky","Kentucky",31990271,63067
158325,"Baton Rouge General Medical Center School of Nursing & School of Radiologic Technology","3616 North Blvd, Baton Rouge, Louisiana","Louisiana",NA,NA
158477,"Centenary College of Louisiana","2911 Centenary Boulevard, Shreveport, Louisiana","Louisiana",122100603,0
158802,"Dillard University","2601 Gentilly Blvd, New Orleans, Louisiana","Louisiana",91734550,209966
159568,"Louisiana Christian University","1140 College Dr, Pineville, Louisiana","Louisiana",40277596,39728
159656,"Loyola University New Orleans","6363 Saint Charles Ave, New Orleans, Louisiana","Louisiana",254292000,3367298
159948,"New Orleans Baptist Theological Seminary","3939 Gentilly Blvd, New Orleans, Louisiana","Louisiana",82761711,356246
160065,"University of Holy Cross","4123 Woodland Drive, New Orleans, Louisiana","Louisiana",27689204,92125
160074,"Franciscan Missionaries of Our Lady University","5414 Brittany Dr, Baton Rouge, Louisiana","Louisiana",6123741,399080
160409,"Saint Joseph Seminary College","75376 River Road, St. Benedict, Louisiana","Louisiana",1580589,0
160524,"Remington College-Lafayette Campus","4021-A Ambassador Caffery Parkway, Suite 100A, Lafayette, Louisiana","Louisiana",0,NA
160755,"Tulane University of Louisiana","6823 St. Charles Avenue, New Orleans, Louisiana","Louisiana",1490798000,24696000
160904,"Xavier University of Louisiana","1 Drexel Drive, New Orleans, Louisiana","Louisiana",154277913,1451563
160959,"College of the Atlantic","105 Eden Street, Bar Harbor, Maine","Maine",61575783,3763498
160977,"Bates College","2 Andrews Road, Lewiston, Maine","Maine",399425532,18398067
161004,"Bowdoin College","255 Maine Street, Brunswick, Maine","Maine",1944245000,18977000
161022,"Maine College of Health Professions","70 Middle Street, Lewiston, Maine","Maine",3699183,191703
161086,"Colby College","4000 Mayflower Hill Drive, Waterville, Maine","Maine",878323000,21646000
161208,"The Landing School","286 River Rd, Arundel, Maine","Maine",1119975,250000
161457,"University of New England","11 Hills Beach Rd, Biddeford, Maine","Maine",87128212,1534128
161509,"Maine College of Art & Design","522 Congress St., Portland, Maine","Maine",10421847,1137380
161518,"Saint Joseph's College of Maine","278 Whites Bridge Rd, Standish, Maine","Maine",14862933,152920
161563,"Thomas College","180 W River Rd, Waterville, Maine","Maine",14834352,570950
161572,"Unity Environmental University","70 Farm View Drive, Suite 200, New Gloucester, Maine","Maine",15297089,0
162061,"Capitol Technology University","11301 Springfield Rd, Laurel, Maryland","Maryland",7064799,22050
162210,"Washington Adventist University","7600 Flower Ave, Takoma Park, Maryland","Maryland",11596119,955
162654,"Goucher College","1021 Dulaney Valley Rd, Baltimore, Maryland","Maryland",201419000,2047000
162760,"Hood College","401 Rosemont Ave, Frederick, Maryland","Maryland",98476167,3216682
162928,"Johns Hopkins University","3400 N Charles St, Baltimore, Maryland","Maryland",7759760000,574033000
163046,"Loyola University Maryland","4501 N Charles St, Baltimore, Maryland","Maryland",225430920,16509330
163295,"Maryland Institute College of Art","1300 Mount Royal Avenue, Baltimore, Maryland","Maryland",99966239,2427866
163462,"Mount St. Mary's University","16300 Old Emmitsburg Road, Emmitsburg, Maryland","Maryland",55671017,927178
163532,"Ner Israel Rabbinical College","400 Mount Wilson Ln, Baltimore, Maryland","Maryland",44699004,NA
163578,"Notre Dame of Maryland University","4701 N Charles St, Baltimore, Maryland","Maryland",36917521,2441990
163976,"St. John's College","60 College Ave, Annapolis, Maryland","Maryland",122511442,11112990
164085,"Maryland University of Integrative Health","7750 Montpelier Road, Laurel, Maryland","Maryland",0,4500
164173,"Stevenson University","100 Campus Circle, Owings Mills, Maryland","Maryland",104884530,316957
164216,"Washington College","300 Washington Ave, Chestertown, Maryland","Maryland",244574875,5631681
164270,"McDaniel College","2 College Hill, Westminster, Maryland","Maryland",131596000,872000
164368,"Hult International Business School","1 Education Street, Cambridge, Massachusetts","Massachusetts",93083208,NA
164447,"American International College","1000 State Street, Springfield, Massachusetts","Massachusetts",21869148,542367
164465,"Amherst College","Boltwood Avenue, Amherst, Massachusetts","Massachusetts",2802125092,39753156
164492,"Anna Maria College","50 Sunset Lane, Paxton, Massachusetts","Massachusetts",11522093,16755
164562,"Assumption University","500 Salisbury St, Worcester, Massachusetts","Massachusetts",99443482,479172
164580,"Babson College","231 Forest Street, Wellesley, Massachusetts","Massachusetts",489737817,18573275
164614,"Boston Baptist College","950 Metropolitan Ave, Boston, Massachusetts","Massachusetts",0,NA
164632,"Bay Path University","588 Longmeadow Street, Longmeadow, Massachusetts","Massachusetts",67302942,1163401
164720,NA,NA,NA,5024459,50000
164739,"Bentley University","175 Forest St, Waltham, Massachusetts","Massachusetts",272819000,1794000
164748,"Berklee College of Music","1140 Boylston St, Boston, Massachusetts","Massachusetts",327571106,4682019
164872,"Boston Architectural College","320 Newbury Street, Boston, Massachusetts","Massachusetts",11529719,0
164915,"Boston Graduate School of Psychoanalysis Inc","1581 Beacon Street, Brookline, Massachusetts","Massachusetts",1950122,NA
164924,"Boston College","140 Commonwealth Avenue, Chestnut Hill, Massachusetts","Massachusetts",3155299214,91815063
164988,"Boston University","One Silber Way, Boston, Massachusetts","Massachusetts",2572754000,42035000
165015,"Brandeis University","415 South St, Waltham, Massachusetts","Massachusetts",1109310662,17104984
165060,"Signature Healthcare Brockton Hospital School of Nursing","53 Adams Street, Brockton, Massachusetts","Massachusetts",NA,NA
165167,"Cambridge College","500 Rutherford Avenue, Boston, Massachusetts","Massachusetts",62716673,0
165264,"Laboure College of Healthcare","303 Adams Street, Milton, Massachusetts","Massachusetts",7947727,2000325
165334,"Clark University","950 Main St, Worcester, Massachusetts","Massachusetts",425377000,11828459
165495,"Conway School of Landscape Design","88 Village Hill Road, Northampton, Massachusetts","Massachusetts",152383,NA
165529,"Curry College","1071 Blue Hill Ave, Milton, Massachusetts","Massachusetts",104446783,550684
165574,"Dean College","99 Main Street, Franklin, Massachusetts","Massachusetts",49068112,145630
165644,"Eastern Nazarene College","23 E Elm Ave, Quincy, Massachusetts","Massachusetts",18427654,391740
165662,"Emerson College","120 Boylston Street, Boston, Massachusetts","Massachusetts",183878429,2806485
165671,"Emmanuel College","400 The Fenway, Boston, Massachusetts","Massachusetts",159077403,5307813
165699,"Endicott College","376 Hale Street, Beverly, Massachusetts","Massachusetts",100750882,3050263
165802,"Fisher College","118 Beacon Street, Boston, Massachusetts","Massachusetts",36106972,NA
165884,"Benjamin Franklin Cummings Institute of Technology","41 Berkeley St, Boston, Massachusetts","Massachusetts",274503,0
165936,"Gordon College","255 Grapevine Rd, Wenham, Massachusetts","Massachusetts",83004019,5009269
165945,"Gordon-Conwell Theological Seminary","130 Essex St, South Hamilton, Massachusetts","Massachusetts",56885967,403023
166018,"Hampshire College","893 West St, Amherst, Massachusetts","Massachusetts",52548183,200765
166027,"Harvard University","Massachusetts Hall, Cambridge, Massachusetts","Massachusetts",48752810000,277752000
166045,"Hebrew College","1860 Washington Street, Newton, Massachusetts","Massachusetts",2603723,258852
166054,"Hellenic College-Holy Cross Greek Orthodox School of Theology","50 Goddard Ave, Brookline, Massachusetts","Massachusetts",21445636,261975
166124,"College of the Holy Cross","One College Street, Worcester, Massachusetts","Massachusetts",767566730,4615665
166391,"Lasell University","1844 Commonwealth Avenue, Newton, Massachusetts","Massachusetts",40534571,7381423
166407,"Lawrence Memorial Hospital School of Nursing","170 Governors Ave, Medford, Massachusetts","Massachusetts",NA,NA
166452,"Lesley University","29 Everett St, Cambridge, Massachusetts","Massachusetts",187541880,646064
166489,"Longy School of Music of Bard College","27 Garden Street, Cambridge, Massachusetts","Massachusetts",8156947,66350
166656,"MCPHS University","179 Longwood Ave, Boston, Massachusetts","Massachusetts",1214213118,65280534
166683,"Massachusetts Institute of Technology","77 Massachusetts Avenue, Cambridge, Massachusetts","Massachusetts",24364668000,103436
166717,"William James College","One Wells Avenue, Newton, Massachusetts","Massachusetts",6283331,12500
166850,"Merrimack College","315 Turnpike St, North Andover, Massachusetts","Massachusetts",56545900,669698
166869,"MGH Institute of Health Professions","36 1st Avenue, Boston, Massachusetts","Massachusetts",43960000,404875
166911,"Montserrat College of Art","23 Essex Street, Beverly, Massachusetts","Massachusetts",2429763,56000
166939,"Mount Holyoke College","50 College Street, South Hadley, Massachusetts","Massachusetts",816318921,4962890
167057,"The New England Conservatory of Music","290 Huntington Ave, Boston, Massachusetts","Massachusetts",118847297,784577
167093,"New England College of Optometry","424 Beacon St, Boston, Massachusetts","Massachusetts",36737316,23055
167215,"New England Law-Boston","154 Stuart Street, Boston, Massachusetts","Massachusetts",81702607,99623
167260,"Nichols College","Center Rd, Dudley, Massachusetts","Massachusetts",29479689,5635391
167297,"North Bennet Street School","150 North Street, Boston, Massachusetts","Massachusetts",NA,NA
167358,"Northeastern University","360 Huntington Ave, Boston, Massachusetts","Massachusetts",1160719000,12729000
167394,"College of Our Lady of the Elms","291 Springfield St, Chicopee, Massachusetts","Massachusetts",13466719,2136312
167455,NA,NA,NA,9313687,119550
167464,"Pope St John XXIII National Seminary","558 South Ave, Weston, Massachusetts","Massachusetts",4740975,0
167598,"Regis College","235 Wellesley St, Weston, Massachusetts","Massachusetts",38532366,999431
167677,"Saint John's Seminary","127 Lake Street, Brighton, Massachusetts","Massachusetts",42411799,351755
167783,"Simmons University","300 The Fenway, Boston, Massachusetts","Massachusetts",191695266,1797413
167792,"Bard College at Simon's Rock","84 Alford Road, Great Barrington, Massachusetts","Massachusetts",8535,0
167835,"Smith College","Elm St, Northampton, Massachusetts","Massachusetts",2027427320,49025794
167899,"Springfield College","263 Alden St, Springfield, Massachusetts","Massachusetts",81445811,5236284
167996,"Stonehill College","320 Washington Street, Easton, Massachusetts","Massachusetts",218579376,3119435
168005,"Suffolk University","73 Tremont St., Boston, Massachusetts","Massachusetts",246193163,12089925
168148,"Tufts University",", Medford, Massachusetts","Massachusetts",2199052186,35370000
168218,"Wellesley College","106 Central St, Wellesley, Massachusetts","Massachusetts",2295151000,28649000
168227,"Wentworth Institute of Technology","550 Huntington Ave, Boston, Massachusetts","Massachusetts",119330096,1812582
168254,"Western New England University","1215 Wilbraham Rd, Springfield, Massachusetts","Massachusetts",68474005,1949488
168281,"Wheaton College (Massachusetts)","26 E Main St, Norton, Massachusetts","Massachusetts",217245747,5127436
168342,"Williams College","880 Main St, Williamstown, Massachusetts","Massachusetts",2906226095,0
168421,"Worcester Polytechnic Institute","100 Institute Road, Worcester, Massachusetts","Massachusetts",518260000,5007000
168528,"Adrian College","110 S Madison St, Adrian, Michigan","Michigan",36924222,1454881
168546,"Albion College","611 E Porter St, Albion, Michigan","Michigan",162423187,5684084
168591,"Alma College","614 W Superior, Alma, Michigan","Michigan",123439885,735835
168740,"Andrews University","4150 Administration Drive, Room 136, Berrien Springs, Michigan","Michigan",65262708,2919381
168786,"Aquinas College","1700 Fulton St. E, Grand Rapids, Michigan","Michigan",39767488,715474
168847,"Baker College","1020 S Washington St, Owosso, Michigan","Michigan",353301417,0
169080,"Calvin University","3201 Burton Street SE, Grand Rapids, Michigan","Michigan",262651000,16058000
169099,"Calvin Theological Seminary","3233 Burton St SE, Grand Rapids, Michigan","Michigan",54429170,2716061
169220,"Michigan School of Psychology","26811 Orchard Lake Rd., Farmington Hills, Michigan","Michigan",0,0
169327,"Cleary University","3750 Cleary Drive, Howell, Michigan","Michigan",544057,14089
169424,"Cranbrook Academy of Art","39221  Woodward Avenue, Bloomfield Hills, Michigan","Michigan",14237646,0
169442,"College for Creative Studies","201 E Kirby, Detroit, Michigan","Michigan",77557230,115436
169479,"Davenport University","6191 Kraft Avenue S.E., Grand Rapids, Michigan","Michigan",48375614,439343
169716,"University of Detroit Mercy","4001 W McNichols Rd, Detroit, Michigan","Michigan",74194190,4892016
169983,"Kettering University","1700 University Avenue, Flint, Michigan","Michigan",99567094,964724
170000,"Grace Christian University","1011 Aldon SW, Wyoming, Michigan","Michigan",2130967,NA
170037,"Cornerstone University","1001 E Beltline Ave NE, Grand Rapids, Michigan","Michigan",12705003,415708
170091,"Great Lakes Christian College","6211 W Willow Hwy, Lansing, Michigan","Michigan",1124180,26293
170286,"Hillsdale College","33 E College St, Hillsdale, Michigan","Michigan",769430728,80512072
170301,"Hope College","President's Office, 141 East 12th Street, Holland, Michigan","Michigan",233491000,6849000
170532,"Kalamazoo College","1200 Academy St, Kalamazoo, Michigan","Michigan",251657676,4399570
170675,"Lawrence Technological University","21000 West Ten Mile Road, Southfield, Michigan","Michigan",61721632,595307
170806,"Madonna University","36600 Schoolcraft Rd, Livonia, Michigan","Michigan",42059497,90546
170967,"Rochester University","800 West Avon Road, Rochester Hills, Michigan","Michigan",2711205,359601
171012,"The Michigan Barber School","8988-90 Grand River Avenue, Detroit, Michigan","Michigan",NA,NA
171492,"Northwood University","4000 Whiting Dr, Midland, Michigan","Michigan",106004449,765226
171599,"The University of Olivet","320 South Main Street, Olivet, Michigan","Michigan",21069832,287670
171881,"Kuyper College","3333 East Beltline Ave NE, Grand Rapids, Michigan","Michigan",3982583,339820
172033,"Sacred Heart Major Seminary","2701 Chicago Blvd, Detroit, Michigan","Michigan",0,269342
172264,"Siena Heights University","1247 E. Siena Heights Dr., Adrian, Michigan","Michigan",15312547,153144
172334,"Spring Arbor University","106 E. Main St, Spring Arbor, Michigan","Michigan",19844487,552562
172440,"Finlandia University","601 Quincy St, Hancock, Michigan","Michigan",4761889,87237
172477,"Thomas M Cooley Law School","300 S Capitol Ave, Lansing, Michigan","Michigan",35708074,88728
172608,"Walsh College","3838 Livernois, Troy, Michigan","Michigan",39281784,276430
172705,"Western Theological Seminary","101 E 13th St, Holland, Michigan","Michigan",40614282,311776
172927,NA,NA,NA,NA,NA
173045,"Augsburg University","2211 Riverside Ave, Minneapolis, Minnesota","Minnesota",54628913,3303596
173142,"Bethany Lutheran College","700 Luther Dr, Mankato, Minnesota","Minnesota",52103640,1821811
173160,"Bethel University","3900 Bethel Dr, Saint Paul, Minnesota","Minnesota",52590456,1107836
173258,"Carleton College","One North College Street, Northfield, Minnesota","Minnesota",1022196052,29432958
173300,"Concordia College at Moorhead","901 S 8th St, Moorhead, Minnesota","Minnesota",187053644,17447771
173328,"Concordia University-Saint Paul","1282 Concordia Ave, Saint Paul, Minnesota","Minnesota",37403255,931993
173452,"Martin Luther College","1995 Luther Ct, New Ulm, Minnesota","Minnesota",22695688,1007771
173647,"Gustavus Adolphus College","800 West College Avenue, Saint Peter, Minnesota","Minnesota",221864296,7553580
173665,"Hamline University","1536 Hewitt Avenue, Saint Paul, Minnesota","Minnesota",100847785,2679988
173683,"Hazelden Betty Ford Graduate School","15251 Pleasant Valley Rd, Center City, Minnesota","Minnesota",NA,2136509
173896,"Luther Seminary","2481 Como Ave, Saint Paul, Minnesota","Minnesota",108327576,1063975
173902,"Macalester College","1600 Grand Ave, Saint Paul, Minnesota","Minnesota",721508000,7729000
173957,"Mayo Clinic College of Medicine and Science","200 1st St SW, Rochester, Minnesota","Minnesota",NA,71838000
174127,"Minneapolis College of Art and Design","2501 Stevens Ave, Minneapolis, Minnesota","Minnesota",63638908,266719
174154,"Herzing University-Minneapolis","435 Ford Road, St. Louis Park, Minnesota","Minnesota",0,NA
174437,"North Central University","910 Elliot Ave, Minneapolis, Minnesota","Minnesota",5766631,75613
174491,"University of Northwestern-St Paul","3003 Snelling Ave N, Saint Paul, Minnesota","Minnesota",22068202,870622
174507,"Northwestern Health Sciences University","2501 W 84th St, Bloomington, Minnesota","Minnesota",13717973,100
174525,"Oak Hills Christian College","1600 Oak Hills Rd SW, Bemidji, Minnesota","Minnesota",783963,2130
174747,"College of Saint Benedict","37 S. College Ave., Saint Joseph, Minnesota","Minnesota",92183117,2854684
174792,"Saint Johns University","2850 Abbey Plaza, Collegeville, Minnesota","Minnesota",244891679,3542104
174817,"Saint Mary's University of Minnesota","700 Terrace Heights, Winona, Minnesota","Minnesota",54988357,1843497
174844,"St Olaf College","1520 St Olaf Ave, Northfield, Minnesota","Minnesota",535919116,4916091
174862,"Crown College","8700 College View Drive, Saint Bonifacius, Minnesota","Minnesota",15369349,197687
174899,"The College of Saint Scholastica","1200 Kenwood Ave, Duluth, Minnesota","Minnesota",93982878,488049
174914,"University of St Thomas","2115 Summit Ave, Saint Paul, Minnesota","Minnesota",665388171,37539844
175005,"St Catherine University","2004 Randolph Ave, Saint Paul, Minnesota","Minnesota",196792174,2845810
175120,"Summit Academy Opportunities Industrialization Center","935 Olson Memorial Hwy, Minneapolis, Minnesota","Minnesota",NA,NA
175139,"United Theological Seminary of the Twin Cities","767 Eustis St. Suite 140, St. Paul, Minnesota","Minnesota",6178975,28926
175227,"Dunwoody College of Technology","818 Dunwoody Blvd, Minneapolis, Minnesota","Minnesota",28386569,1328191
175281,"Mitchell Hamline School of Law","875 Summit Ave, Saint Paul, Minnesota","Minnesota",45632758,514619
175421,"Belhaven University","1500 Peachtree St, Jackson, Mississippi","Mississippi",6121064,150622
175430,"Blue Mountain Christian University","201 W Main St, Blue Mountain, Mississippi","Mississippi",16311841,119002
175980,"Millsaps College","1701 N State St, Jackson, Mississippi","Mississippi",113489269,1238649
176053,"Mississippi College","200 South Capitol Street, Clinton, Mississippi","Mississippi",94524939,263250
176318,"Rust College","150 Rust Avenue, Holly Springs, Mississippi","Mississippi",48480133,357703
176336,"Southeastern Baptist College","4229 Hwy 15 N, Laurel, Mississippi","Mississippi",0,NA
176406,"Tougaloo College","500 W County Line Rd, Tougaloo, Mississippi","Mississippi",13022681,5035515
176451,"Wesley Biblical Seminary","1880 E County Line Road, Ridgeland, Mississippi","Mississippi",2239254,208996
176479,"William Carey University","710 William Carey Parkway, Hattiesburg, Mississippi","Mississippi",34421785,596031
176600,"Aquinas Institute of Theology","23 South Spring Avenue, Saint Louis, Missouri","Missouri",2531485,NA
176628,"Avila University","11901 Wornall Rd, Kansas City, Missouri","Missouri",14348964,628900
176664,"Mission University","628 E Kearney, Springfield, Missouri","Missouri",225078,30000
176770,"Cox College","1423 N Jefferson, Springfield, Missouri","Missouri",NA,100242
176789,"Calvary University","15800 Calvary Road, Kansas City, Missouri","Missouri",1001562,7830
176910,"Central Christian College of the Bible","911 E Urbandale Dr, Moberly, Missouri","Missouri",1923074,14421
176947,"Central Methodist University-College of Liberal Arts and Sciences","411 Central Methodist Square, Fayette, Missouri","Missouri",59378661,862283
177038,"Cleveland University-Kansas City","10850 Lowell Avenue, Overland Park, Kansas","Kansas",19634204,373187
177065,"Columbia College","1001 Rogers Street, Columbia, Missouri","Missouri",153166585,704131
177083,"Conception Seminary College","37174 State Hwy V V, Conception, Missouri","Missouri",285056,729914
177092,"Concordia Seminary","801 Seminary Place, Saint Louis, Missouri","Missouri",145564173,5691705
177117,"Cottey College","1000 W Austin, Nevada, Missouri","Missouri",110207476,7126905
177126,"Covenant Theological Seminary","12330 Conway Road, Saint Louis, Missouri","Missouri",35310557,4804586
177144,"Culver-Stockton College","One College Hill, Canton, Missouri","Missouri",30000224,1453725
177214,"Drury University","900 N. Benton Ave, Springfield, Missouri","Missouri",85005542,326564
177278,"Eden Theological Seminary","475 E Lockwood Ave, Webster Groves, Missouri","Missouri",19320634,57871
177339,"Evangel University","1111 N Glenstone, Springfield, Missouri","Missouri",9092468,1307156
177418,"Fontbonne University","6800 Wydown Blvd, Saint Louis, Missouri","Missouri",15252781,203031
177542,"Hannibal-LaGrange University","2800 Palmyra Rd, Hannibal, Missouri","Missouri",763261,37450
177719,"Barnes-Jewish College Goldfarb School of Nursing","4483 Duncan Avenue, Mailstop 90-36-697, Saint Louis, Missouri","Missouri",0,282116
177746,"Kansas City Art Institute","4415 Warwick Blvd, Kansas City, Missouri","Missouri",72397707,0
177816,"Kenrick Glennon Seminary","5200 Glennon Dr, Saint Louis, Missouri","Missouri",28965709,303385
177834,"A T Still University of Health Sciences","800 W Jefferson, Kirksville, Missouri","Missouri",228694533,1458813
177931,"Lex La-Ray Technical Center","2323 High School Dr, Lexington, Missouri","Missouri",NA,NA
177968,"Lindenwood University","209 S Kingshighway St, Saint Charles, Missouri","Missouri",184827876,144057
177986,"Logan University","1851 Schoettler Rd, Chesterfield, Missouri","Missouri",57160312,57918
178059,"Maryville University of Saint Louis","650 Maryville University Drive, Saint Louis, Missouri","Missouri",50411298,1612764
178208,"Midwestern Baptist Theological Seminary","5001 N. Oak Trafficway, Kansas City, Missouri","Missouri",379241,1232075
178244,"Missouri Baptist University","One College Park Dr, Saint Louis, Missouri","Missouri",6729960,64725
178369,"Missouri Valley College","500 E College St, Marshall, Missouri","Missouri",6508015,506000
178518,"Nazarene Theological Seminary","1700 E Meyer Blvd, Kansas City, Missouri","Missouri",12031307,254830
178679,"Ozark Christian College","1111 N Main St, Joplin, Missouri","Missouri",9765734,99870
178697,"College of the Ozarks","100 Opportunity Avenue, Point Lookout, Missouri","Missouri",543904055,1000063
178721,"Park University","8700 NW River Park Dr, Parkville, Missouri","Missouri",76436630,536904
178891,"Ranken Technical College","4431 Finney Ave, Saint Louis, Missouri","Missouri",72094725,1289564
179043,"Rockhurst University","1100 Rockhurst Rd, Kansas City, Missouri","Missouri",35298186,4663290
179159,"Saint Louis University","One North Grand Blvd, Saint Louis, Missouri","Missouri",1208563757,12980061
179256,NA,NA,NA,1176046,13560
179265,"University of Health Sciences and Pharmacy in St. Louis","1 Pharmacy Place, Saint Louis, Missouri","Missouri",128821327,175978
179317,"Saint Paul School of Theology","13720 Roe Avenue, Leawood, Kansas","Kansas",30711132,83237
179326,"Southwest Baptist University","1600 University Ave, Bolivar, Missouri","Missouri",29545144,809437
179548,"Stephens College","1200 E Broadway, Columbia, Missouri","Missouri",44370458,2393637
179812,"Kansas City University","1750 Independence Ave, Kansas City, Missouri","Missouri",21885363,550761
179867,"Washington University in St Louis","One Brookings Drive, Saint Louis, Missouri","Missouri",10475265320,826767000
179894,"Webster University","470 E Lockwood Ave., Saint Louis, Missouri","Missouri",144748605,3872794
179946,"Westminster College","501 Westminster Ave, Fulton, Missouri","Missouri",49201770,5108194
179955,"William Jewell College","500 College Hill, Liberty, Missouri","Missouri",61514790,883096
179964,"William Woods University","One University Avenue, Fulton, Missouri","Missouri",20315980,71561
180054,"Blackfeet Community College","504 S.E. East Boundary, Browning, Montana","Montana",0,0
180106,"Carroll College","1601 N Benton Ave, Helena, Montana","Montana",48425680,283127
180258,"University of Providence","1301 20th St S, Great Falls, Montana","Montana",16550801,0
180595,"Rocky Mountain College","1511 Poly Drive, Billings, Montana","Montana",34111350,1097070
180647,"Salish Kootenai College","58138 US  Highway 93, Pablo, Montana","Montana",0,273286
180717,NA,NA,NA,62740,0
180814,"Bellevue University","1000 Galvin Rd S, Bellevue, Nebraska","Nebraska",75853063,508308
180832,"Clarkson College","101 S 42nd St, Omaha, Nebraska","Nebraska",5517265,995752
180878,"Bryan College of Health Sciences","1535 S 52nd St, Lincoln, Nebraska","Nebraska",NA,377363
180984,"Concordia University-Nebraska","800 N Columbia Ave, Seward, Nebraska","Nebraska",49271844,1773911
181002,"Creighton University","2500 California Plaza, Omaha, Nebraska","Nebraska",741873000,7034000
181020,"Doane University","1014 Boswell Avenue, Crete, Nebraska","Nebraska",117338676,538484
181127,"Hastings College","710 N Turner Ave, Hastings, Nebraska","Nebraska",88505394,936345
181145,"CHI Health School of Radiologic Technology","6901 North 72nd St, Omaha, Nebraska","Nebraska",NA,NA
181297,"Nebraska Methodist College of Nursing & Allied Health","720 North 87th Street, Omaha, Nebraska","Nebraska",0,0
181330,"Midland University","900 N. Clarkson St., Fremont, Nebraska","Nebraska",27906564,214053
181446,"Nebraska Wesleyan University","5000 St Paul Ave, Lincoln, Nebraska","Nebraska",62964000,608000
181543,"Summit Christian College","2025 21st Street, Gering, Nebraska","Nebraska",39598,NA
181604,"College of Saint Mary","7000 Mercy Rd., Omaha, Nebraska","Nebraska",28147216,589254
181738,"Union Adventist University","3800 S 48th Street, Lincoln, Nebraska","Nebraska",11989578,2389460
181853,"York University","1125 E 8th St, York, Nebraska","Nebraska",16085597,867559
182458,NA,NA,NA,6387203,1289924
182634,"Colby-Sawyer College","541 Main Street, New London, New Hampshire","New Hampshire",52885640,883215
182670,"Dartmouth College","207 Parkhurst Hall, Hanover, New Hampshire","New Hampshire",6157681707,70347103
182795,"Franklin Pierce University","40 University Drive, Rindge, New Hampshire","New Hampshire",16990389,1250000
182917,"Magdalen College","511 Kearsarge Mountain Road, Warner, New Hampshire","New Hampshire",729677,NA
182980,"New England College","98 Bridge St, Henniker, New Hampshire","New Hampshire",24865763,353626
183026,"Southern New Hampshire University","2500 North River Road, Manchester, New Hampshire","New Hampshire",208915735,3134418
183211,"Rivier University","420 South Main St, Nashua, New Hampshire","New Hampshire",53304396,573109
183239,"Saint Anselm College","100 Saint Anselm Drive, Manchester, New Hampshire","New Hampshire",165159642,7631349
183248,"St Joseph School of Nursing","5 Woodward Ave, Nashua, New Hampshire","New Hampshire",NA,NA
183275,"Thomas More College of Liberal Arts","6 Manchester St, Merrimack, New Hampshire","New Hampshire",1941875,1079209
183600,"Assumption College for Sisters","200 A Morris Avenue, Denville, New Jersey","New Jersey",1220565,0
183804,"Beth Medrash Govoha","617 6th St, Lakewood, New Jersey","New Jersey",47734561,14601
183822,"Bloomfield College","467 Franklin St, Bloomfield, New Jersey","New Jersey",15313869,263753
183910,"Caldwell University","120 Bloomfield Avenue, Caldwell, New Jersey","New Jersey",9638000,394000
183974,"Centenary University","400 Jefferson St, Hackettstown, New Jersey","New Jersey",11837636,1465944
184348,"Drew University","36 Madison Ave, Madison, New Jersey","New Jersey",114673000,706000
184603,"Fairleigh Dickinson University-Metropolitan Campus","1000 River Rd, Teaneck, New Jersey","New Jersey",139324000,1009000
184612,"Felician University","262 S Main St, Lodi, New Jersey","New Jersey",15387094,224437
184773,"Georgian Court University","900 Lakewood Ave, Lakewood, New Jersey","New Jersey",49615606,81615
184968,"Holy Name Medical Center-Sister Claire Tynan School of Nursing","333 Hudson Terrace, Englewood Cliffs, New Jersey","New Jersey",NA,NA
185572,"Monmouth University","400 Cedar Ave, West Long Branch, New Jersey","New Jersey",107657620,3134000
185679,"JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools","1200 Randolph Rd, Plainfield, New Jersey","New Jersey",NA,NA
